-12.884867	-66.256233	1320.703735
-157.983017	-38.599079	543.916626
-259.330017	-147.330673	1201.167236
-272.873932	61.417408	916.398010
-280.487579	31.238935	916.781494
-278.788422	38.502937	993.568665
-331.698486	13.707133	1120.805786
-325.359772	36.475044	1111.175049
-340.738434	34.137718	1212.193359
-322.829529	54.479343	1263.860352
